Number,Species,Chemical Name,TMZ,Resolved QNs,CDMS/JPL Intensity,Lovas/AST Intensity,EL(K),EU(K),Linelist,
185,NH3 v=0,Ammonia,"8.224659E-4, 8.2247E-4",26(11)0a-26(11)0s,-19.6602,,9020.89447,9020.93395,JPL
186,HDO,Water,"8.246706E-4, 8.2467E-4","3( 3, 0)- 3( 3, 1)",-7.6397,,335.2672,335.30677,JPL
187,CH3OH vt = 0-2,Methanol,"8.3428E-4, 8.3428E-4",1( 1) - - 1( 1) + vt=0,-9.251,,16.84079,16.88083,JPL
188,NH3 v=0,Ammonia,"8.45067E-4, 8.4507E-4",24( 7)0a-24( 7)0s,-18.5079,,7994.17261,7994.21317,JPL
189,NH3 v=0,Ammonia,"8.534884999999999E-4, 8.5349E-4",23( 4)0a-23( 4)0s,-18.2548,,7505.27974,7505.3207,JPL
190,CH3OH vt = 0-2,Methanol,"8.59753E-4, 8.5975E-4",18( 2) - -18( 2) + vt=1,-10.6524,,694.23609,694.27735,JPL
191,HDO,Water,"8.923092E-4, 8.9231E-4","8( 5, 3)- 8( 5, 4)",-9.0034,,1356.08579,1356.12861,JPL
192,CH3OH vt = 0-2,Methanol,"9.022009999999999E-4, 9.022E-4",37( 3) - -37( 3) + vt=1,-12.567,,2020.49161,2020.5349,JPL
193,NH3 v=0,Ammonia,"9.275928E-4, 9.2759E-4",23( 5)0a-23( 5)0s,-17.9258,,7465.46412,7465.50864,JPL
194,H2CO,Formaldehyde,"9.393491E-4, 9.3935E-4","52( 8,44)-52( 8,45)",-15.6213,,5548.2574,5548.30248,CDMS
195,CH3OH vt = 0-2,Methanol,"9.53339E-4, 9.5334E-4",21(a1) -22(a3) E1 vt=1 - vt=0,-16.6502,,1426.61826,1426.66401,JPL
196,CH3OH vt = 0-2,Methanol,"9.62347E-4, 9.6235E-4",4( 1) - - 4( 1) + vt=1,-10.14,,348.38776,348.43394,JPL
197,NH3 v=0,Ammonia,"9.634334999999999E-4, 9.6343E-4",25(10)0a-25(10)0s,-18.7255,,8428.98534,8429.03157,JPL
198,HDO,Water,"9.641909000000001E-4, 9.6419E-4","14( 7, 7)-14( 7, 8)",-11.8343,,3393.63644,3393.68272,JPL
199,NH3 v=0,Ammonia,"9.672765E-4, 9.6728E-4",24( 8)0a-24( 8)0s,-18.171,,7927.94667,7927.99309,JPL
200,H2CO,Formaldehyde,"9.740783E-4, 9.7408E-4","25( 5,20)-25( 5,21)",-9.2327,,1430.32107,1430.36782,CDMS
201,CH3OH vt = 0-2,Methanol,"9.82301E-4, 9.823E-4",4(-2) - 5(-5) E2 vt=2,-17.8172,,668.02029,668.06743,JPL
202,H2CO,Formaldehyde,"9.891364E-4, 9.8914E-4","17( 4,13)-17( 4,14)",-8.6999,,723.47072,723.51819,CDMS
203,CH3OH vt = 0-2,Methanol,"9.91369E-4, 9.9137E-4",18( 3) - -18( 3) + vt=0,-9.8234,,446.53193,446.5795,JPL
204,NH3 v=0,Ammonia,"0.0010021059, 0.00100211",22( 1)0a-22( 1)0s,-18.4978,,6961.77164,6961.81974,JPL
205,NH3 v=0,Ammonia,"0.0010144468999999999, 0.00101445",26(12)0a-26(-12)0s,-18.9449,,8919.84371,8919.89239,JPL
206,CH3OH vt = 0-2,Methanol,"0.001020184, 0.00102018",28( 4) + -28( 4) - vt=0,-10.6167,,1021.88976,1021.93872,JPL
207,HDO,Water,"0.0010261446, 0.00102614","11( 6, 5)-11( 6, 6)",-10.1667,,2258.95557,2259.00482,JPL
208,NH3 v=0,Ammonia,"0.0010311982, 0.0010312",22( 2)0a-22( 2)0s,-17.8504,,6948.39541,6948.4449,JPL
209,CH3OH vt = 0-2,Methanol,"0.001038991, 0.00103899",38( 3) - -38( 3) + vt=1,-12.5812,,2108.09823,2108.14809,JPL
210,CH3OH vt = 0-2,Methanol,"0.0010497, 0.0010497",21( 3) + -22( 0) + vt=0,-16.2963,,585.5659,585.61627,JPL
211,CH3OH vt = 0-2,Methanol,"0.001061006, 0.00106101",19( 2) - -19( 2) + vt=1,-10.547,,738.14156,738.19248,JPL
212,H2CO,Formaldehyde,"0.0010658686, 0.00106587","4( 2, 2)- 4( 2, 3)",-7.7097,,82.07096,82.12211,CDMS
213,H2CO,Formaldehyde,"0.0010740627999999998, 0.00107406","43( 7,36)-43( 7,37)",-12.636,,3875.16181,3875.21336,CDMS
214,CH3OH vt = 0-2,Methanol,"0.0010920699999999999, 0.00109207",3( 1) - - 3( 1) + vt=2,-10.4081,,696.6302,696.68261,JPL
215,H2CO,Formaldehyde,"0.001109961, 0.00110996","34( 6,28)-34( 6,29)",-11.1248,,2501.49413,2501.54739,CDMS
216,H2CO,Formaldehyde,"0.0011131897, 0.00111319","10( 3, 7)-10( 3, 8)",-7.5297,,298.36005,298.41347,CDMS
217,CH3OH vt = 0-2,Methanol,"0.0011203699999999999, 0.00112037",10( 2) + -10( 2) - vt=0,-9.537,,165.34761,165.40138,JPL
218,NH3 v=0,Ammonia,"0.0011274139, 0.00112741",24( 9)0a-24(-9)0s,-17.5178,,7852.46498,7852.51909,JPL
219,NH3 v=0,Ammonia,"0.0011279069999999998, 0.00112791",27(14)0a-27(14)0s,-19.7231,,9400.44438,9400.49851,JPL
220,NH3 v=0,Ammonia,"0.0011480579, 0.00114806",22( 4)0a-22( 4)0s,-17.0719,,6894.70445,6894.75955,JPL
221,NH3 v=0,Ammonia,"0.0011528924, 0.00115289",23( 7)0a-23( 7)0s,-17.2789,,7358.64691,7358.70224,JPL
222,NH3 v=0,Ammonia,"0.0011631937, 0.00116319",25(11)0a-25(11)0s,-18.3356,,8335.94419,8336.00002,JPL
223,NH3 v=0,Ammonia,"0.001172767, 0.00117277",25( 6)0a-25(-6)0s,-19.1416,,8708.35695,8708.41323,JPL
224,CH3OH vt = 0-2,Methanol,"0.00119053, 0.00119053",39( 3) - -39( 3) + vt=1,-12.6026,,2197.98962,2198.04675,JPL
225,CH3OH vt = 0-2,Methanol,"0.001211477, 0.00121148",28(-5) -27(-6) E2 vt=0,-9.5972,,1064.98088,1065.03902,JPL
226,NH3 v=0,Ammonia,"0.0012231558, 0.00122316",22( 6)0a-22(-6)0s,-16.2257,,6804.75076,6804.80946,JPL
227,NH3 v=0,Ammonia,"0.0012471162999999998, 0.00124712",22( 5)0a-22( 5)0s,-16.744,,6854.30627,6854.36612,JPL
228,H2CO,Formaldehyde,"0.0012571532999999999, 0.00125715","53( 8,45)-53( 8,46)",-15.6448,,5732.42943,5732.48976,CDMS
229,NH3 v=0,Ammonia,"0.0012682171, 0.00126822",26(13)0a-26(13)0s,-18.8133,,8809.07852,8809.13939,JPL
230,CH3OH vt = 0-2,Methanol,"0.0012754770000000001, 0.00127548",37( 3) - -36( 5) - vt=0,-13.5934,,1679.92499,1679.9862,JPL
231,NH3 v=0,Ammonia,"0.0012793076000000001, 0.00127931",23( 6)0a-23(-6)0s,-17.111,,7416.61418,7416.67558,JPL
232,CH3OH vt = 0-2,Methanol,"0.0012954169999999999, 0.00129542",20( 2) - -20( 2) + vt=1,-10.4529,,784.34905,784.41122,JPL
233,NH3 v=0,Ammonia,"0.0013187357, 0.00131874",23( 8)0a-23( 8)0s,-16.9431,,7291.41728,7291.48057,JPL
234,NH3 v=0,Ammonia,"0.0013304584999999998, 0.00133046",21( 1)0a-21( 1)0s,-17.3625,,6375.29026,6375.35411,JPL
235,NH3 v=0,Ammonia,"0.0013343841, 0.00133438",24(10)0a-24(10)0s,-17.4508,,7767.56036,7767.6244,JPL
236,CH3OH vt = 0-2,Methanol,"0.0013346169999999997, 0.00133462",29( 4) + -29( 4) - vt=0,-10.4927,,1089.07594,1089.13999,JPL
237,CH3OH vt = 0-2,Methanol,"0.0013575759999999999, 0.00135758",40( 3) - -40( 3) + vt=1,-12.631,,2290.16002,2290.22517,JPL
238,CH3OH vt = 0-2,Methanol,"0.001360515, 0.00136052",19( 3) - -19( 3) + vt=0,-9.6268,,490.58271,490.648,JPL
239,NH3 v=0,Ammonia,"0.0013682998, 0.0013683",21( 2)0a-21( 2)0s,-16.7156,,6361.72397,6361.78963,JPL
240,CH3OH vt = 0-2,Methanol,"0.001397297, 0.0013973",39( 3) + -38( 4) + vt=1,-11.5572,,2197.922,2197.98905,JPL
241,NH3 v=0,Ammonia,"0.0014261445, 0.00142614",25(12)0a-25(-12)0s,-17.6255,,8233.24345,8233.31189,JPL
242,H2CO,Formaldehyde,"0.0014286849999999996, 0.00142868","26( 5,21)-26( 5,22)",-9.0499,,1521.30981,1521.37838,CDMS
243,CH3OH vt = 0-2,Methanol,"0.00144306, 0.00144306",5( 1) - - 5( 1) + vt=1,-9.8995,,359.95114,360.0204,JPL
244,NH3 v=0,Ammonia,"0.0014559494, 0.00145595",27(15)0a-27(-15)0s,-18.9462,,9271.66969,9271.73957,JPL
245,H2CO,Formaldehyde,"0.0014644674, 0.00146447","44( 7,37)-44( 7,38)",-12.6004,,4028.5639,4028.63419,CDMS
246,CH3OH vt = 0-2,Methanol,"0.001482224, 0.00148222",17( 4) -18( 5) E1 vt=2,-12.3945,,1239.63013,1239.70126,JPL
247,NH3 v=0,Ammonia,"0.0015235332, 0.00152353",21( 4)0a-21( 4)0s,-15.9375,,6307.28398,6307.3571,JPL
248,NH3 v=0,Ammonia,"0.0015335383999999998, 0.00153354",23( 9)0a-23(-9)0s,-16.2921,,7214.7817,7214.8553,JPL
249,H2CO,Formaldehyde,"0.001547359, 0.00154736","18( 4,14)-18( 4,15)",-8.4278,,786.49641,786.57067,CDMS
250,NH3 v=0,Ammonia,"0.0015480624, 0.00154806",22( 7)0a-22( 7)0s,-16.099,,6745.91937,6745.99366,JPL
251,H2CO,Formaldehyde,"0.0015555515, 0.00155555","35( 6,29)-35( 6,30)",-11.0227,,2623.80845,2623.88311,CDMS
252,CH3OH vt = 0-2,Methanol,"0.001566361, 0.00156636",21( 2) - -21( 2) + vt=1,-10.3693,,832.8557,832.93087,JPL
253,NH3 v=0,Ammonia,"0.0016062719, 0.00160627",24(11)0a-24(11)0s,-17.0636,,7673.04074,7673.11783,JPL
254,NH3 v=0,Ammonia,"0.0016068675999999999, 0.00160687",26(14)0a-26(14)0s,-18.3612,,8688.34209,8688.41921,JPL
255,CH3OH vt = 0-2,Methanol,"0.001616593, 0.00161659",11( 2) + -11( 2) - vt=0,-9.3029,,190.86273,190.94032,JPL
256,NH3 v=0,Ammonia,"0.0016531001, 0.0016531",21( 5)0a-21( 5)0s,-15.6109,,6266.30958,6266.38891,JPL
257,CH3OH vt = 0-2,Methanol,"0.001670411, 0.00167041",22( 6) - -21( 7) - vt=0,-9.1,,780.13921,780.21938,JPL
258,CH3OH vt = 0-2,Methanol,"0.001670425, 0.00167043",22( 6) + -21( 7) + vt=0,-9.1,,780.13921,780.21938,JPL
259,H2CO,Formaldehyde,"0.001671786, 0.00167179","54( 8,46)-54( 8,47)",-15.6787,,5920.04817,5920.1284,CDMS
260,CH3OH vt = 0-2,Methanol,"0.00172819, 0.00172819",30( 4) + -30( 4) - vt=0,-10.3803,,1158.56702,1158.64996,JPL
261,NH3 v=0,Ammonia,"0.0017419494, 0.00174195",20( 1)0a-20( 1)0s,-16.2765,,5812.32569,5812.40929,JPL
262,NH3 v=0,Ammonia,"0.001746353, 0.00174635",15( 3)0a-15(-3)0s,-11.2595,,3323.8917,3323.97551,JPL
263,NH3 v=0,Ammonia,"0.0017573856, 0.00175739",28(17)0a-28(17)0s,-19.6342,,9723.29702,9723.38136,JPL
264,NH3 v=0,Ammonia,"0.0017688553999999999, 0.00176886",22( 8)0a-22( 8)0s,-15.7643,,6677.69152,6677.77641,JPL
265,NH3 v=0,Ammonia,"0.0017750307, 0.00177503",25(13)0a-25(13)0s,-17.4972,,8120.64541,8120.7306,JPL
266,NH3 v=0,Ammonia,"0.0017903671999999998, 0.00179037",20( 2)0a-20( 2)0s,-15.6302,,5798.57221,5798.65814,JPL
267,NH3 v=0,Ammonia,"0.0018138507, 0.00181385",23(10)0a-23(10)0s,-16.2258,,7128.56579,7128.65284,JPL
268,CH3OH vt = 0-2,Methanol,"0.001819795, 0.0018198",4( 1) - - 4( 1) + vt=2,-10.0875,,705.86278,705.95012,JPL
269,CH3OH vt = 0-2,Methanol,"0.001836686, 0.00183669",20( 3) - -20( 3) + vt=0,-9.4466,,536.94415,537.03229,JPL
270,CH3OH vt = 0-2,Methanol,"0.001877354, 0.00187735",22( 2) - -22( 2) + vt=1,-10.2956,,883.66006,883.75016,JPL
271,NH3 v=0,Ammonia,"0.0019040727999999998, 0.00190407",27(16)0a-27(16)0s,-18.7506,,9132.52422,9132.6156,JPL
272,NH3 v=0,Ammonia,"0.0019155858, 0.00191559",21( 6)0a-21(-6)0s,-14.9479,,6216.03885,6216.13079,JPL
273,H2CO,Formaldehyde,"0.001942452, 0.00194245","11( 3, 8)-11( 3, 9)",-7.1425,,336.86322,336.95645,CDMS
274,NH3 v=0,Ammonia,"0.001964507, 0.00196451",24(12)0a-24(-12)0s,-16.3552,,7568.68772,7568.782,JPL
275,H2CO,Formaldehyde,"0.0019809892, 0.00198099","45( 7,38)-45( 7,39)",-12.5766,,4185.4435,4185.53857,CDMS
276,NH3 v=0,Ammonia,"0.0019918542, 0.00199185",20( 4)0a-20( 4)0s,-14.853,,5743.38853,5743.48412,JPL
277,CH3OH vt = 0-2,Methanol,"0.002019508, 0.00201951",6( 1) - - 6( 1) + vt=1,-9.708,,373.82807,373.92499,JPL
278,NH3 v=0,Ammonia,"0.002047441, 0.00204744",21( 7)0a-21( 7)0s,-14.968,,6156.36607,6156.46433,JPL
279,NH3 v=0,Ammonia,"0.0020551462, 0.00205515",22( 9)0a-22(-9)0s,-15.1141,,6599.90723,6600.00586,JPL
280,H2CO,Formaldehyde,"0.002063262, 0.00206326","27( 5,22)-27( 5,23)",-8.8851,,1615.80972,1615.90874,CDMS
281,NH3 v=0,Ammonia,"0.002065654, 0.00206565",26(15)0a-26(-15)0s,-17.5863,,8557.3435,8557.44263,JPL
282,H2CO,Formaldehyde,"0.0021572175, 0.00215722","36( 6,30)-36( 6,31)",-10.9346,,2749.62201,2749.72554,CDMS
283,NH3 v=0,Ammonia,"0.002158648, 0.00215865",20( 5)0a-20( 5)0s,-14.5274,,5701.84495,5701.94855,JPL
284,NH3 v=0,Ammonia,"0.0021800351, 0.00218004",23(11)0a-23(11)0s,-15.8395,,7032.56971,7032.67433,JPL
285,H2CO,Formaldehyde,"0.0022094463, 0.00220945","55( 8,47)-55( 8,48)",-15.723,,6111.11176,6111.21779,CDMS
286,CH3OH vt = 0-2,Methanol,"0.002216303, 0.0022163",31( 4) + -31( 4) - vt=0,-10.2792,,1230.36302,1230.46939,JPL
287,CH3OH vt = 0-2,Methanol,"0.002232047, 0.00223205",23( 2) - -23( 2) + vt=1,-10.2312,,936.76069,936.86781,JPL
288,NH3 v=0,Ammonia,"0.0022435655999999997, 0.00224357",25(14)0a-25(14)0s,-17.0459,,7997.88104,7997.98871,JPL
289,NH3 v=0,Ammonia,"0.0022437424, 0.00224374",29(19)0a-29(19)0s,-19.9663,,10163.25449,10163.36217,JPL
290,NH3 v=0,Ammonia,"0.0022461835, 0.00224618",19( 1)0a-19( 1)0s,-15.241,,5273.2421,5273.34989,JPL
291,CH3OH vt = 0-2,Methanol,"0.002260312, 0.00226031",12( 2) + -12( 2) - vt=0,-9.097,,218.6914,218.79987,JPL
292,NH3 v=0,Ammonia,"0.0023074068, 0.00230741",19( 2)0a-19( 2)0s,-14.595,,5259.30446,5259.41519,JPL
293,NH3 v=0,Ammonia,"0.0023272207, 0.00232722",20( 6)0a-20(-6)0s,-13.9272,,5650.87643,5650.98811,JPL
294,CH3OH vt = 0-2,Methanol,"0.002328191, 0.00232819",34(14) + -35(15) - vt=2 - vt=1,-11.578,,2976.15916,2976.27089,JPL
295,NH3 v=0,Ammonia,"0.0023367666, 0.00233677",21( 8)0a-21( 8)0s,-14.6342,,6087.1472,6087.25934,JPL
296,H2CO,Formaldehyde,"0.0023601860000000002, 0.00236019","19( 4,15)-19( 4,16)",-8.1817,,853.03587,853.14914,CDMS
297,NH3 v=0,Ammonia,"0.0023758224, 0.00237582",28(18)0a-28(-18)0s,-18.7889,,9565.20224,9565.31626,JPL
298,HDO,Water,"0.00239456, 0.00239456","6( 4, 2)- 6( 4, 3)",-7.4536,,825.69567,825.81059,JPL
299,NH3 v=0,Ammonia,"0.0024270357, 0.00242704",22(10)0a-22(10)0s,-15.0487,,6512.38535,6512.50182,JPL
300,NH3 v=0,Ammonia,"0.0024412546999999997, 0.00244125",24(13)0a-24(13)0s,-16.2273,,7454.25252,7454.36968,JPL
301,CH3OH vt = 0-2,Methanol,"0.002442865, 0.00244286",21( 3) - -21( 3) + vt=0,-9.2816,,585.61625,585.73349,JPL
302,H2CO,Formaldehyde,"0.002483408, 0.00248341","5( 2, 3)- 5( 2, 4)",-7.0899,,99.53747,99.65665,CDMS
303,CH3OH vt = 0-2,Methanol,"0.002502768, 0.00250277",2( 1) - - 2( 1) + vt=0,-8.5596,,21.44341,21.56352,JPL
304,NH3 v=0,Ammonia,"0.002529659, 0.00252966",27(17)0a-27(17)0s,-18.2296,,8982.651,8982.7724,JPL
305,HDO,Water,"0.0025400234999999995, 0.00254002","15( 7, 8)-15( 7, 9)",-11.5086,,3726.39443,3726.51633,JPL
306,CH3OH vt = 0-2,Methanol,"0.002558441, 0.00255844",37(15) + -36(17) - vt=2 - vt=1,-13.7377,,3248.06341,3248.1862,JPL
307,NH3 v=0,Ammonia,"0.0025647008, 0.0025647",19( 4)0a-19( 4)0s,-13.8186,,5203.38556,5203.50865,JPL
308,CH3OH vt = 0-2,Methanol,"0.0025814149999999997, 0.00258141",13(-6) -12(-7) E2 vt=1,-9.0951,,703.83987,703.96376,JPL
309,CH3OH vt = 0-2,Methanol,"0.002634222, 0.00263422",24( 2) - -24( 2) + vt=1,-10.1756,,992.15616,992.28259,JPL
310,CH3OH vt = 0-2,Methanol,"0.00264727, 0.00264727",39( 3) - -38( 4) - vt=1,-11.0022,,2197.91912,2198.04617,JPL
311,H2CO,Formaldehyde,"0.0026592584, 0.00265926","46( 7,39)-46( 7,40)",-12.5644,,4345.79988,4345.9275,CDMS
312,NH3 v=0,Ammonia,"0.0026630801, 0.00266308",23(12)0a-23(-12)0s,-15.1315,,6926.56497,6926.69278,JPL
313,NH3 v=0,Ammonia,"0.0026677544999999993, 0.00266775",20( 7)0a-20( 7)0s,-13.8863,,5590.36167,5590.4897,JPL
314,CH3OH vt = 0-2,Methanol,"0.002691462, 0.00269146",7( 1) - - 7( 1) + vt=1,-9.5527,,390.01565,390.14482,JPL
315,NH3 v=0,Ammonia,"0.0026983959, 0.0026984",26(16)0a-26(16)0s,-17.3894,,8415.75284,8415.88234,JPL
316,CH3OH vt = 0-2,Methanol,"0.0027101599999999992, 0.00271016",23( 4) -22( 3) E1 vt=1,-8.4415,,1001.31393,1001.44399,JPL
317,NH3 v=0,Ammonia,"0.002711731, 0.00271173",21( 9)0a-21(-9)0s,-13.9848,,6008.22239,6008.35253,JPL
318,CH3OH vt = 0-2,Methanol,"0.00272909, 0.00272909",5( 1) - - 5( 1) + vt=2,-9.8372,,717.40315,717.53412,JPL
319,NH3 v=0,Ammonia,"0.0027767845, 0.00277678",19( 5)0a-19( 5)0s,-13.4938,,5161.28115,5161.41441,JPL
320,CH3OH vt = 0-2,Methanol,"0.0028163739999999995, 0.00281637",32( 4) + -32( 4) - vt=0,-10.1888,,1304.46104,1304.59621,JPL
321,CH3OH vt = 0-2,Methanol,"0.0028271719999999993, 0.00282717",29( 5) -30( 4) E1 vt=1,-10.269,,1437.35147,1437.48716,JPL
322,NH3 v=0,Ammonia,"0.0028527972, 0.0028528",18( 1)0a-18( 1)0s,-14.2557,,4758.40002,4758.53694,JPL
323,CH3OH vt = 0-2,Methanol,"0.0028640439999999996, 0.00286404",30(13) -31(15) E1 vt=1 - vt=0,-14.3834,,2273.97962,2274.11707,JPL
324,NH3 v=0,Ammonia,"0.0028820452, 0.00288205",25(15)0a-25(-15)0s,-16.2699,,7864.64531,7864.78362,JPL
325,H2CO,Formaldehyde,"0.0029024837, 0.00290248","56( 8,48)-56( 8,49)",-15.7775,,6305.61846,6305.75776,CDMS
326,NH3 v=0,Ammonia,"0.0029140357, 0.00291404",22(11)0a-22(11)0s,-14.6628,,6414.91754,6415.0574,JPL
327,CH3OH vt = 0-2,Methanol,"0.0029259819999999997, 0.00292598",11( 2) -10( 3) E1 vt=0,-7.9885,,175.38446,175.52489,JPL
328,NH3 v=0,Ammonia,"0.0029294711, 0.00292947",18( 2)0a-18( 2)0s,-13.61,,4744.28182,4744.42241,JPL
329,H2CO,Formaldehyde,"0.0029369299999999995, 0.00293693","28( 5,23)-28( 5,24)",-8.7376,,1713.82123,1713.96218,CDMS
330,H2CO,Formaldehyde,"0.0029617743, 0.00296177","37( 6,31)-37( 6,32)",-10.8602,,2878.93465,2879.07679,CDMS
331,HDO,Water,"0.0029742726999999994, 0.00297427","12( 6, 6)-12( 6, 7)",-9.6713,,2526.88868,2527.03142,JPL
332,CH3OH vt = 0-2,Methanol,"0.002977438, 0.00297744",24(17) + -25(18) + vt=2,-10.6059,,2925.03107,2925.17397,JPL
333,NH3 v=0,Ammonia,"0.0030418049, 0.0030418",20( 8)0a-20( 8)0s,-13.553,,5520.16199,5520.30797,JPL
334,HDO,Water,"0.00304471, 0.00304471","9( 5, 4)- 9( 5, 5)",-8.2822,,1557.87698,1558.0231,JPL
335,NH3 v=0,Ammonia,"0.0030588270999999997, 0.00305883",30(21)0a-30(-21)0s,-19.9327,,10590.48505,10590.63185,JPL
336,CH3OH vt = 0-2,Methanol,"0.003077467, 0.00307747",13( 2) + -13( 2) - vt=0,-8.9157,,248.83216,248.97986,JPL
337,NH3 v=0,Ammonia,"0.0030835131, 0.00308351",24(14)0a-24(14)0s,-15.7752,,7329.45358,7329.60156,JPL
338,NH3 v=0,Ammonia,"0.0030870754, 0.00308708",19( 6)0a-19(-6)0s,-12.8666,,5109.61914,5109.76729,JPL
339,CH3OH vt = 0-2,Methanol,"0.003087783, 0.00308778",25( 2) - -25( 2) + vt=1,-10.1284,,1049.84359,1049.99178,JPL
340,NH3 v=0,Ammonia,"0.0031398382, 0.00313984",29(20)0a-29(20)0s,-19.3717,,9985.45923,9985.60992,JPL
341,NH3 v=0,Ammonia,"0.003199827, 0.00319983",21(10)0a-21(10)0s,-13.9196,,5919.40288,5919.55645,JPL
342,CH3OH vt = 0-2,Methanol,"0.003205301, 0.0032053",22( 3) - -22( 3) + vt=0,-9.1309,,636.59614,636.74997,JPL
343,H2CO,Formaldehyde,"0.003225423, 0.00322542","12( 3, 9)-12( 3,10)",-6.8004,,378.87397,379.02877,CDMS
344,NH3 v=0,Ammonia,"0.0032538023, 0.0032538",18( 4)0a-18( 4)0s,-12.8339,,4687.63922,4687.79538,JPL
345,NH3 v=0,Ammonia,"0.0032690654, 0.00326907",28(19)0a-28(19)0s,-18.5182,,9395.78608,9395.94297,JPL
346,CH3OH vt = 0-2,Methanol,"0.003279976, 0.00327998",4( 1) - 3( 0) E1 vt=1,-8.228,,314.46879,314.6262,JPL
347,CH3OH vt = 0-2,Methanol,"0.003289936, 0.00328994",14(10) -15( 7) E1 vt=1 - vt=2,-15.585,,1156.10673,1156.26462,JPL
348,HDO,Water,"0.0032967588999999998, 0.00329676","5( 0, 5)- 4( 2, 2)",-8.7105,,319.17083,319.32905,JPL
349,NH3 v=0,Ammonia,"0.00330691, 0.00330691",23(13)0a-23(13)0s,-15.0031,,6810.29189,6810.4506,JPL
350,CH3OH vt = 0-2,Methanol,"0.0033436689999999996, 0.00334367",32( 8) + -33( 7) + vt=0,-9.355,,1543.15852,1543.31899,JPL
351,CH3OH vt = 0-2,Methanol,"0.003343735, 0.00334374",32( 8) - -33( 7) - vt=0,-9.355,,1543.15852,1543.31899,JPL
352,CH3OH vt = 0-2,Methanol,"0.0033873560000000002, 0.00338736",4( 0) - 3( 2) E1 vt=0,-12.6449,,36.17208,36.33465,JPL
353,NH3 v=0,Ammonia,"0.0034207756, 0.00342078",27(18)0a-27(-18)0s,-17.3805,,8821.64271,8821.80688,JPL
354,NH3 v=0,Ammonia,"0.0034259486, 0.00342595",19( 7)0a-19( 7)0s,-12.8535,,5048.27925,5048.44367,JPL
355,CH3OH vt = 0-2,Methanol,"0.003458655, 0.00345866",8( 1) - - 8( 1) + vt=1,-9.4255,,408.5139,408.67989,JPL
356,CH3OH vt = 0-2,Methanol,"0.003460655, 0.00346066",31( 4) -32( 2) E1 vt=0,-11.4595,,1245.04709,1245.21318,JPL
357,CH3OH vt = 0-2,Methanol,"0.0035133119999999993, 0.00351331",28(12) + -29(14) - vt=1 - vt=0,-12.1734,,1981.72398,1981.89259,JPL
358,H2CO,Formaldehyde,"0.0035187939999999996, 0.00351879","20( 4,16)-20( 4,17)",-7.9596,,923.08995,923.25882,CDMS
359,NH3 v=0,Ammonia,"0.0035205681, 0.00352057",18( 5)0a-18( 5)0s,-12.5095,,4644.98419,4645.15315,JPL
360,NH3 v=0,Ammonia,"0.0035271163999999995, 0.00352712",20( 9)0a-20(-9)0s,-12.9037,,5440.10732,5440.27659,JPL
361,H2CO,Formaldehyde,"0.0035434670999999994, 0.00354347","47( 7,40)-47( 7,41)",-12.5637,,4509.63189,4509.80195,CDMS
362,CH3OH vt = 0-2,Methanol,"0.003547920999999999, 0.00354792",33( 4) + -33( 4) - vt=0,-10.1088,,1380.8611,1381.03137,JPL
363,NH3 v=0,Ammonia,"0.0035569732, 0.00355697",22(12)0a-22(-12)0s,-13.9544,,6307.26528,6307.43598,JPL
364,NH3 v=0,Ammonia,"0.0035712341, 0.00357123",17( 1)0a-17( 1)0s,-13.32,,4268.15601,4268.3274,JPL
365,NH3 v=0,Ammonia,"0.003586414, 0.00358641",26(17)0a-26(17)0s,-16.8651,,8263.1943,8263.36642,JPL
366,CH3OH vt = 0-2,Methanol,"0.003596753, 0.00359675",26( 2) - -26( 2) + vt=1,-10.0893,,1109.82298,1109.9956,JPL
367,NH3 v=0,Ammonia,"0.0036663739999999996, 0.00366637",17( 2)0a-17( 2)0s,-12.6744,,4253.86141,4254.03736,JPL
368,NH3 v=0,Ammonia,"0.0037653157, 0.00376532",25(16)0a-25(16)0s,-16.0705,,7720.59176,7720.77246,JPL
369,CH3OH vt = 0-2,Methanol,"0.003819712, 0.00381971",6( 1) - - 6( 1) + vt=2,-9.6341,,731.24986,731.43317,JPL
370,NH3 v=0,Ammonia,"0.0038389987, 0.003839",21(11)0a-21(11)0s,-13.5335,,5820.47142,5820.65567,JPL
371,NH3 v=0,Ammonia,"0.0038596889, 0.00385969",18( 6)0a-18(-6)0s,-11.8941,,4592.64352,4592.82875,JPL
372,CH3OH vt = 0-2,Methanol,"0.0038623119999999997, 0.00386231",36( 2) -36( 1) E1 vt=0,-11.9921,,1562.81642,1563.00178,JPL
373,NH3 v=0,Ammonia,"0.003903644299999999, 0.00390364",19( 8)0a-19( 8)0s,-12.5203,,4977.11142,4977.29876,JPL
374,CH3OH vt = 0-2,Methanol,"0.003913819, 0.00391382",24(a0) -25(a3) E1 vt=2 - vt=1,-17.2221,,1944.62246,1944.81029,JPL
375,CH3OH vt = 0-2,Methanol,"0.003927125, 0.00392713",31( 1) - -30( 3) - vt=1,-12.301,,1471.32224,1471.51071,JPL
376,NH3 v=0,Ammonia,"0.0039601658, 0.00396017",24(15)0a-24(-15)0s,-14.9974,,7193.97092,7194.16098,JPL
377,H2CO,Formaldehyde,"0.0040276626, 0.00402766","38( 6,32)-38( 6,33)",-10.799,,3011.74595,3011.93925,CDMS
